-8.65000000e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.60395588e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.55791178e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.51186772e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.46582368e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.41977969e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.37373573e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.32769182e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.28164796e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.23560414e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.18956039e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.14351669e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.09747307e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.05142951e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-8.00538604e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.95934266e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.91329937e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.86725619e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.82121312e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.77517018e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.72912738e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.68308472e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.63704223e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.59099992e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.54495780e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.49891590e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.45287423e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.40683282e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.36079169e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.31475085e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.26871036e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.22267022e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.17663048e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.13059118e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.08455235e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-7.03851404e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.99247629e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.94643916e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.90040270e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.85436698e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.80833207e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.76229804e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.71626496e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.67023294e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.62420206e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.57817244e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.53214418e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.48611742e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.44009229e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.39406895e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.34804755e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.30202828e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.25601134e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.20999693e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.16398529e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.11797668e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.07197138e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-6.02596969e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.97997195e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.93397851e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.88798977e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.84200617e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.79602817e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.75005630e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.70409110e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.65813320e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.61218326e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.56624202e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.52031026e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.47438884e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.42847873e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.38258093e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.33669658e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.29082688e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.24497318e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.19913691e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.15331964e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.10752309e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.06174912e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-5.01599975e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.97027716e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.92458375e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.87892210e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.83329501e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.78770551e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.74215689e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.69665272e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.65119683e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.60579337e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.56044681e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.51516199e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.46994407e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.42479865e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.37973169e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.33474961e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.28985924e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.24506789e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.20038334e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.15581385e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.11136818e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.06705558e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-4.02288580e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.97886908e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.93501614e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.89133814e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.84784668e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.80455374e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.76147167e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.71861306e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.67599073e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.63361763e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.59150676e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.54967105e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.50812323e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.46687577e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.42594070e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.38532950e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.34505293e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.30512098e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
-3.26554264e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
-3.22632584e+01	5.00000000e-01	1.77777779e+00	8.88888890e-01	5.62500000e-01	-1.82890866e-03
-3.18747734e+01	5.00000000e-01	1.77777779e+00	8.88888889e-01	5.62500000e-01	-1.82890867e-03
-3.14900258e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.11090566e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-3.07318923e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
-3.03585450e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
-2.99890116e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
-2.96232742e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.92613006e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.89030442e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
-2.85484452e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.81974313e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890868e-03
-2.78499187e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.75058135e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.71650124e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.68274049e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.64928737e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.61612967e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890868e-03
-2.58325480e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.55064992e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.51830208e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.48619828e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.45432561e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.42267134e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890868e-03
-2.39122295e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
-2.35996826e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.32889541e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.29799299e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890868e-03
-2.26725001e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.23665592e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890868e-03
-2.20620070e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890868e-03
-2.17587479e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.14566913e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.11557518e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.08558485e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.05569057e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-2.02588521e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-1.99616210e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890869e-03
-1.96651502e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-1.93693816e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-1.90742609e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-1.87797377e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890868e-03
-1.84857653e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890867e-03
-1.81923003e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
-1.78993023e+01	5.00000000e-01	1.77777779e+00	8.88888896e-01	5.62500000e-01	-1.82890866e-03
